14.451000	14.451000	B
17.651000	17.651000	B
26.451000	26.451000	B
28.051000	28.051000	B
34.451000	34.451000	B
35.251000	35.251000	B
41.651000	41.651000	B
42.451000	42.451000	B
44.851000	44.851000	B
45.651000	45.651000	B
48.051000	48.051000	B
48.851000	48.851000	B
51.651000	51.651000	B
52.451000	52.451000	B
53.651000	53.651000	B
58.451000	58.451000	B
61.651000	61.651000	B
62.451000	62.451000	B
64.851000	64.851000	B
68.051000	68.051000	B
70.051000	70.051000	B
71.251000	71.251000	B
72.851000	72.851000	B
74.451000	74.451000	B
77.251000	77.251000	B
78.451000	78.451000	B
79.651000	79.651000	B
80.451000	80.451000	B
82.051000	82.051000	B
82.851000	82.851000	B
83.651000	83.651000	B
85.251000	85.251000	B
86.051000	86.051000	B
87.651000	87.651000	B
88.451000	88.451000	B
89.651000	89.651000	B
91.251000	91.251000	B
92.051000	92.051000	B
92.851000	92.851000	B
93.651000	93.651000	B
96.051000	96.051000	B
97.251000	97.251000	B
99.251000	99.251000	B
100.851000	100.851000	B
102.451000	102.451000	B
104.051000	104.051000	B
104.851000	104.851000	B
105.651000	105.651000	B
107.651000	107.651000	B
110.051000	110.051000	B
110.851000	110.851000	B
112.451000	112.451000	B
113.251000	113.251000	B
114.851000	114.851000	B
116.451000	116.451000	B
118.051000	118.051000	B
118.851000	118.851000	B
121.251000	121.251000	B
122.050000	122.050000	B
124.451000	124.451000	B
126.051000	126.051000	B
126.851000	126.851000	B
127.651000	127.651000	B
129.251000	129.251000	B
130.451000	130.451000	B
131.051000	131.051000	B
131.651000	131.651000	B
132.451000	132.451000	B
134.051000	134.051000	B
134.851000	134.851000	B
136.051000	136.051000	B
138.851000	138.851000	B
142.451000	142.451000	B
143.251000	143.251000	B
146.451000	146.451000	B
148.851000	148.851000	B
150.451000	150.451000	B
152.051000	152.051000	B
153.251000	153.251000	B
154.051000	154.051000	B
155.651000	155.651000	B
