21.251000	21.251000	B
24.451000	24.451000	B
29.251000	29.251000	B
30.851000	30.851000	B
33.251000	33.251000	B
36.451000	36.451000	B
38.851000	38.851000	B
40.451000	40.451000	B
57.251000	57.251000	B
59.651000	59.651000	B
63.251000	63.251000	B
95.251000	95.251000	B
98.451000	98.451000	B
106.451000	106.451000	B
109.251000	109.251000	B
120.051000	120.051000	B
123.250000	123.250000	B
138.051000	138.051000	B
140.851000	140.851000	B
144.851000	144.851000	B
148.051000	148.051000	B
151.251000	151.251000	B
152.851000	152.851000	B
154.851000	154.851000	B
157.251000	157.251000	B
